doy,VWC,depth,Plot,Trt
234,27.81166667,45,21,amb
234,26.40666667,50,21,amb
234,24.785,55,21,amb
234,23.16333333,60,21,amb
234,24.44833333,65,21,amb
234,25.73333333,70,21,amb
234,26.87833333,75,21,amb
234,28.02333333,80,21,amb
234,31.44,85,21,amb
234,34.85666667,90,21,amb
234,35.21833333,95,21,amb
234,35.58,100,21,amb
235,11,10,21,amb
235,17.505,15,21,amb
235,24.01,20,21,amb
235,23.88,25,21,amb
235,23.75,30,21,amb
235,26.53,35,21,amb
235,29.31,40,21,amb
235,27.75,45,21,amb
235,26.19,50,21,amb
235,24.635,55,21,amb
235,23.08,60,21,amb
235,24.47,65,21,amb
235,25.86,70,21,amb
235,26.96,75,21,amb
235,28.06,80,21,amb
235,31.5,85,21,amb
235,34.94,90,21,amb
235,35.28,95,21,amb
235,35.62,100,21,amb
236,10.36833333,10,21,amb
236,17.06916667,15,21,amb
236,23.77,20,21,amb
236,23.74666667,25,21,amb
236,23.72333333,30,21,amb
236,26.44083333,35,21,amb
236,29.15833333,40,21,amb
236,27.64666667,45,21,amb
236,26.135,50,21,amb
236,24.57333333,55,21,amb
236,23.01166667,60,21,amb
236,24.36416667,65,21,amb
236,25.71666667,70,21,amb
236,26.805,75,21,amb
236,27.89333333,80,21,amb
236,31.33416667,85,21,amb
236,34.775,90,21,amb
236,35.1975,95,21,amb
236,35.62,100,21,amb
237,9.736666667,10,21,amb
237,16.63333333,15,21,amb
237,23.53,20,21,amb
237,23.61333333,25,21,amb
237,23.69666667,30,21,amb
237,26.35166667,35,21,amb
237,29.00666667,40,21,amb
237,27.54333333,45,21,amb
237,26.08,50,21,amb
237,24.51166667,55,21,amb
237,22.94333333,60,21,amb
237,24.25833333,65,21,amb
237,25.57333333,70,21,amb
237,26.65,75,21,amb
237,27.72666667,80,21,amb
237,31.16833333,85,21,amb
237,34.61,90,21,amb
237,35.115,95,21,amb
237,35.62,100,21,amb
238,9.105,10,21,amb
238,16.1975,15,21,amb
238,23.29,20,21,amb
238,23.48,25,21,amb
238,23.67,30,21,amb
238,26.2625,35,21,amb
238,28.855,40,21,amb
238,27.44,45,21,amb
238,26.025,50,21,amb
238,24.45,55,21,amb
238,22.875,60,21,amb
238,24.1525,65,21,amb
238,25.43,70,21,amb
238,26.495,75,21,amb
238,27.56,80,21,amb
238,31.0025,85,21,amb
238,34.445,90,21,amb
238,35.0325,95,21,amb
238,35.62,100,21,amb
239,8.473333333,10,21,amb
239,15.76166667,15,21,amb
239,23.05,20,21,amb
239,23.34666667,25,21,amb
239,23.64333333,30,21,amb
239,26.17333333,35,21,amb
239,28.70333333,40,21,amb
239,27.33666667,45,21,amb
239,25.97,50,21,amb
239,24.38833333,55,21,amb
239,22.80666667,60,21,amb
239,24.04666667,65,21,amb
239,25.28666667,70,21,amb
239,26.34,75,21,amb
239,27.39333333,80,21,amb
239,30.83666667,85,21,amb
239,34.28,90,21,amb
239,34.95,95,21,amb
239,35.62,100,21,amb
240,7.841666667,10,21,amb
240,15.32583333,15,21,amb
240,22.81,20,21,amb
240,23.21333333,25,21,amb
240,23.61666667,30,21,amb
240,26.08416667,35,21,amb
240,28.55166667,40,21,amb
240,27.23333333,45,21,amb
240,25.915,50,21,amb
240,24.32666667,55,21,amb
240,22.73833333,60,21,amb
240,23.94083333,65,21,amb
240,25.14333333,70,21,amb
240,26.185,75,21,amb
240,27.22666667,80,21,amb
240,30.67083333,85,21,amb
240,34.115,90,21,amb
240,34.8675,95,21,amb
240,35.62,100,21,amb
241,7.21,10,21,amb
241,14.89,15,21,amb
241,22.57,20,21,amb
241,23.08,25,21,amb
241,23.59,30,21,amb
241,25.995,35,21,amb
241,28.4,40,21,amb
241,27.13,45,21,amb
241,25.86,50,21,amb
241,24.265,55,21,amb
241,22.67,60,21,amb
241,23.835,65,21,amb
241,25,70,21,amb
241,26.03,75,21,amb
241,27.06,80,21,amb
241,30.505,85,21,amb
241,33.95,90,21,amb
241,34.785,95,21,amb
241,35.62,100,21,amb
242,7.2375,10,21,amb
242,14.881875,15,21,amb
242,22.52625,20,21,amb
242,22.99125,25,21,amb
242,23.45625,30,21,amb
242,25.893125,35,21,amb
242,28.33,40,21,amb
242,27.00875,45,21,amb
242,25.6875,50,21,amb
242,24.1475,55,21,amb
242,22.6075,60,21,amb
242,23.7875,65,21,amb
242,24.9675,70,21,amb
242,25.996875,75,21,amb
242,27.02625,80,21,amb
242,30.48,85,21,amb
242,33.93375,90,21,amb
242,34.7575,95,21,amb
242,35.58125,100,21,amb
243,7.265,10,21,amb
243,14.87375,15,21,amb
243,22.4825,20,21,amb
243,22.9025,25,21,amb
243,23.3225,30,21,amb
243,25.79125,35,21,amb
243,28.26,40,21,amb
243,26.8875,45,21,amb
243,25.515,50,21,amb
243,24.03,55,21,amb
243,22.545,60,21,amb
243,23.74,65,21,amb
243,24.935,70,21,amb
243,25.96375,75,21,amb
243,26.9925,80,21,amb
243,30.455,85,21,amb
243,33.9175,90,21,amb
243,34.73,95,21,amb
243,35.5425,100,21,amb
244,7.2925,10,21,amb
244,14.865625,15,21,amb
244,22.43875,20,21,amb
244,22.81375,25,21,amb
244,23.18875,30,21,amb
244,25.689375,35,21,amb
244,28.19,40,21,amb
244,26.76625,45,21,amb
244,25.3425,50,21,amb
244,23.9125,55,21,amb
244,22.4825,60,21,amb
244,23.6925,65,21,amb
244,24.9025,70,21,amb
244,25.930625,75,21,amb
244,26.95875,80,21,amb
244,30.43,85,21,amb
244,33.90125,90,21,amb
244,34.7025,95,21,amb
244,35.50375,100,21,amb
245,7.32,10,21,amb
245,14.8575,15,21,amb
245,22.395,20,21,amb
245,22.725,25,21,amb
245,23.055,30,21,amb
245,25.5875,35,21,amb
245,28.12,40,21,amb
245,26.645,45,21,amb
245,25.17,50,21,amb
245,23.795,55,21,amb
245,22.42,60,21,amb
245,23.645,65,21,amb
245,24.87,70,21,amb
245,25.8975,75,21,amb
245,26.925,80,21,amb
245,30.405,85,21,amb
245,33.885,90,21,amb
245,34.675,95,21,amb
245,35.465,100,21,amb
246,7.3475,10,21,amb
246,14.849375,15,21,amb
246,22.35125,20,21,amb
246,22.63625,25,21,amb
246,22.92125,30,21,amb
246,25.485625,35,21,amb
246,28.05,40,21,amb
246,26.52375,45,21,amb
246,24.9975,50,21,amb
246,23.6775,55,21,amb
246,22.3575,60,21,amb
246,23.5975,65,21,amb
246,24.8375,70,21,amb
246,25.864375,75,21,amb
246,26.89125,80,21,amb
246,30.38,85,21,amb
246,33.86875,90,21,amb
246,34.6475,95,21,amb
246,35.42625,100,21,amb
247,7.375,10,21,amb
247,14.84125,15,21,amb
247,22.3075,20,21,amb
247,22.5475,25,21,amb
247,22.7875,30,21,amb
247,25.38375,35,21,amb
247,27.98,40,21,amb
247,26.4025,45,21,amb
247,24.825,50,21,amb
247,23.56,55,21,amb
247,22.295,60,21,amb
247,23.55,65,21,amb
247,24.805,70,21,amb
247,25.83125,75,21,amb
247,26.8575,80,21,amb
247,30.355,85,21,amb
247,33.8525,90,21,amb
247,34.62,95,21,amb
247,35.3875,100,21,amb
248,7.4025,10,21,amb
248,14.833125,15,21,amb
248,22.26375,20,21,amb
248,22.45875,25,21,amb
248,22.65375,30,21,amb
248,25.281875,35,21,amb
248,27.91,40,21,amb
248,26.28125,45,21,amb
248,24.6525,50,21,amb
248,23.4425,55,21,amb
248,22.2325,60,21,amb
248,23.5025,65,21,amb
248,24.7725,70,21,amb
248,25.798125,75,21,amb
248,26.82375,80,21,amb
248,30.33,85,21,amb
248,33.83625,90,21,amb
248,34.5925,95,21,amb
248,35.34875,100,21,amb
249,7.43,10,21,amb
249,14.825,15,21,amb
249,22.22,20,21,amb
249,22.37,25,21,amb
249,22.52,30,21,amb
249,25.18,35,21,amb
249,27.84,40,21,amb
249,26.16,45,21,amb
249,24.48,50,21,amb
249,23.325,55,21,amb
249,22.17,60,21,amb
249,23.455,65,21,amb
249,24.74,70,21,amb
249,25.765,75,21,amb
249,26.79,80,21,amb
249,30.305,85,21,amb
249,33.82,90,21,amb
249,34.565,95,21,amb
249,35.31,100,21,amb
122,37.86,10,26,amb
122,38.475,15,26,amb
122,39.09,20,26,amb
122,41.205,25,26,amb
122,43.32,30,26,amb
122,43.32,35,26,amb
122,43.32,40,26,amb
122,42.2,45,26,amb
122,41.08,50,26,amb
122,30.815,55,26,amb
122,20.55,60,26,amb
122,18.455,65,26,amb
122,16.36,70,26,amb
122,17.605,75,26,amb
122,18.85,80,26,amb
122,17.52,85,26,amb
122,16.19,90,26,amb
122,17.43,95,26,amb
122,18.67,100,26,amb
123,38.252,10,26,amb
123,38.823,15,26,amb
123,39.394,20,26,amb
123,41.378,25,26,amb
123,43.362,30,26,amb
123,43.389,35,26,amb
123,43.416,40,26,amb
123,42.188,45,26,amb
123,40.96,50,26,amb
123,30.779,55,26,amb
123,20.598,60,26,amb
123,18.479,65,26,amb
123,16.36,70,26,amb
123,17.628,75,26,amb
123,18.896,80,26,amb
123,17.599,85,26,amb
123,16.302,90,26,amb
123,17.537,95,26,amb
123,18.772,100,26,amb
124,38.644,10,26,amb
124,39.171,15,26,amb
124,39.698,20,26,amb
124,41.551,25,26,amb
124,43.404,30,26,amb
124,43.458,35,26,amb
124,43.512,40,26,amb
124,42.176,45,26,amb
124,40.84,50,26,amb
124,30.743,55,26,amb
124,20.646,60,26,amb
124,18.503,65,26,amb
124,16.36,70,26,amb
124,17.651,75,26,amb
124,18.942,80,26,amb
124,17.678,85,26,amb
124,16.414,90,26,amb
124,17.644,95,26,amb
124,18.874,100,26,amb
125,39.036,10,26,amb
125,39.519,15,26,amb
125,40.002,20,26,amb
125,41.724,25,26,amb
125,43.446,30,26,amb
125,43.527,35,26,amb
125,43.608,40,26,amb
125,42.164,45,26,amb
125,40.72,50,26,amb
125,30.707,55,26,amb
125,20.694,60,26,amb
125,18.527,65,26,amb
125,16.36,70,26,amb
125,17.674,75,26,amb
125,18.988,80,26,amb
125,17.757,85,26,amb
125,16.526,90,26,amb
125,17.751,95,26,amb
125,18.976,100,26,amb
126,39.428,10,26,amb
126,39.867,15,26,amb
126,40.306,20,26,amb
126,41.897,25,26,amb
126,43.488,30,26,amb
126,43.596,35,26,amb
126,43.704,40,26,amb
126,42.152,45,26,amb
126,40.6,50,26,amb
126,30.671,55,26,amb
126,20.742,60,26,amb
126,18.551,65,26,amb
126,16.36,70,26,amb
126,17.697,75,26,amb
126,19.034,80,26,amb
126,17.836,85,26,amb
126,16.638,90,26,amb
126,17.858,95,26,amb
126,19.078,100,26,amb
127,39.82,10,26,amb
127,40.215,15,26,amb
127,40.61,20,26,amb
127,42.07,25,26,amb
127,43.53,30,26,amb
127,43.665,35,26,amb
127,43.8,40,26,amb
127,42.14,45,26,amb
127,40.48,50,26,amb
127,30.635,55,26,amb
127,20.79,60,26,amb
127,18.575,65,26,amb
127,16.36,70,26,amb
127,17.72,75,26,amb
127,19.08,80,26,amb
127,17.915,85,26,amb
127,16.75,90,26,amb
127,17.965,95,26,amb
127,19.18,100,26,amb
128,39.705,10,26,amb
128,40.09125,15,26,amb
128,40.4775,20,26,amb
128,42.025,25,26,amb
128,43.5725,30,26,amb
128,43.7125,35,26,amb
128,43.8525,40,26,amb
128,42.43,45,26,amb
128,41.0075,50,26,amb
128,32.005625,55,26,amb
128,23.00375,60,26,amb
128,20.22875,65,26,amb
128,17.45375,70,26,amb
128,18.255625,75,26,amb
128,19.0575,80,26,amb
128,17.885,85,26,amb
128,16.7125,90,26,amb
128,17.978125,95,26,amb
128,19.24375,100,26,amb
129,39.59,10,26,amb
129,39.9675,15,26,amb
129,40.345,20,26,amb
129,41.98,25,26,amb
129,43.615,30,26,amb
129,43.76,35,26,amb
129,43.905,40,26,amb
129,42.72,45,26,amb
129,41.535,50,26,amb
129,33.37625,55,26,amb
129,25.2175,60,26,amb
129,21.8825,65,26,amb
129,18.5475,70,26,amb
129,18.79125,75,26,amb
129,19.035,80,26,amb
129,17.855,85,26,amb
129,16.675,90,26,amb
129,17.99125,95,26,amb
129,19.3075,100,26,amb
130,39.475,10,26,amb
130,39.84375,15,26,amb
130,40.2125,20,26,amb
130,41.935,25,26,amb
130,43.6575,30,26,amb
130,43.8075,35,26,amb
130,43.9575,40,26,amb
130,43.01,45,26,amb
130,42.0625,50,26,amb
130,34.746875,55,26,amb
130,27.43125,60,26,amb
130,23.53625,65,26,amb
130,19.64125,70,26,amb
130,19.326875,75,26,amb
130,19.0125,80,26,amb
130,17.825,85,26,amb
130,16.6375,90,26,amb
130,18.004375,95,26,amb
130,19.37125,100,26,amb
131,39.36,10,26,amb
131,39.72,15,26,amb
131,40.08,20,26,amb
131,41.89,25,26,amb
131,43.7,30,26,amb
131,43.855,35,26,amb
131,44.01,40,26,amb
131,43.3,45,26,amb
131,42.59,50,26,amb
131,36.1175,55,26,amb
131,29.645,60,26,amb
131,25.19,65,26,amb
131,20.735,70,26,amb
131,19.8625,75,26,amb
131,18.99,80,26,amb
131,17.795,85,26,amb
131,16.6,90,26,amb
131,18.0175,95,26,amb
131,19.435,100,26,amb
132,39.245,10,26,amb
132,39.59625,15,26,amb
132,39.9475,20,26,amb
132,41.845,25,26,amb
132,43.7425,30,26,amb
132,43.9025,35,26,amb
132,44.0625,40,26,amb
132,43.59,45,26,amb
132,43.1175,50,26,amb
132,37.488125,55,26,amb
132,31.85875,60,26,amb
132,26.84375,65,26,amb
132,21.82875,70,26,amb
132,20.398125,75,26,amb
132,18.9675,80,26,amb
132,17.765,85,26,amb
132,16.5625,90,26,amb
132,18.030625,95,26,amb
132,19.49875,100,26,amb
133,39.13,10,26,amb
133,39.4725,15,26,amb
133,39.815,20,26,amb
133,41.8,25,26,amb
133,43.785,30,26,amb
133,43.95,35,26,amb
133,44.115,40,26,amb
133,43.88,45,26,amb
133,43.645,50,26,amb
133,38.85875,55,26,amb
133,34.0725,60,26,amb
133,28.4975,65,26,amb
133,22.9225,70,26,amb
133,20.93375,75,26,amb
133,18.945,80,26,amb
133,17.735,85,26,amb
133,16.525,90,26,amb
133,18.04375,95,26,amb
133,19.5625,100,26,amb
134,39.015,10,26,amb
134,39.34875,15,26,amb
134,39.6825,20,26,amb
134,41.755,25,26,amb
134,43.8275,30,26,amb
134,43.9975,35,26,amb
134,44.1675,40,26,amb
134,44.17,45,26,amb
134,44.1725,50,26,amb
134,40.229375,55,26,amb
134,36.28625,60,26,amb
134,30.15125,65,26,amb
134,24.01625,70,26,amb
134,21.469375,75,26,amb
134,18.9225,80,26,amb
134,17.705,85,26,amb
134,16.4875,90,26,amb
134,18.056875,95,26,amb
134,19.62625,100,26,amb
135,38.9,10,26,amb
135,39.225,15,26,amb
135,39.55,20,26,amb
135,41.71,25,26,amb
135,43.87,30,26,amb
135,44.045,35,26,amb
135,44.22,40,26,amb
135,44.46,45,26,amb
135,44.7,50,26,amb
135,41.6,55,26,amb
135,38.5,60,26,amb
135,31.805,65,26,amb
135,25.11,70,26,amb
135,22.005,75,26,amb
135,18.9,80,26,amb
135,17.675,85,26,amb
135,16.45,90,26,amb
135,18.07,95,26,amb
135,19.69,100,26,amb
136,39.162,10,26,amb
136,39.543,15,26,amb
136,39.924,20,26,amb
136,41.925,25,26,amb
136,43.926,30,26,amb
136,44.156,35,26,amb
136,44.386,40,26,amb
136,44.571,45,26,amb
136,44.756,50,26,amb
136,41.694,55,26,amb
136,38.632,60,26,amb
136,32.24,65,26,amb
136,25.848,70,26,amb
136,22.481,75,26,amb
136,19.114,80,26,amb
136,17.86,85,26,amb
136,16.606,90,26,amb
136,18.229,95,26,amb
136,19.852,100,26,amb
137,39.424,10,26,amb
137,39.861,15,26,amb
137,40.298,20,26,amb
137,42.14,25,26,amb
137,43.982,30,26,amb
137,44.267,35,26,amb
137,44.552,40,26,amb
137,44.682,45,26,amb
137,44.812,50,26,amb
137,41.788,55,26,amb
137,38.764,60,26,amb
137,32.675,65,26,amb
137,26.586,70,26,amb
137,22.957,75,26,amb
137,19.328,80,26,amb
137,18.045,85,26,amb
137,16.762,90,26,amb
137,18.388,95,26,amb
137,20.014,100,26,amb
138,39.686,10,26,amb
138,40.179,15,26,amb
138,40.672,20,26,amb
138,42.355,25,26,amb
138,44.038,30,26,amb
138,44.378,35,26,amb
138,44.718,40,26,amb
138,44.793,45,26,amb
138,44.868,50,26,amb
138,41.882,55,26,amb
138,38.896,60,26,amb
138,33.11,65,26,amb
138,27.324,70,26,amb
138,23.433,75,26,amb
138,19.542,80,26,amb
138,18.23,85,26,amb
138,16.918,90,26,amb
138,18.547,95,26,amb
138,20.176,100,26,amb
139,39.948,10,26,amb
139,40.497,15,26,amb
139,41.046,20,26,amb
139,42.57,25,26,amb
139,44.094,30,26,amb
139,44.489,35,26,amb
139,44.884,40,26,amb
139,44.904,45,26,amb
139,44.924,50,26,amb
139,41.976,55,26,amb
139,39.028,60,26,amb
139,33.545,65,26,amb
139,28.062,70,26,amb
139,23.909,75,26,amb
139,19.756,80,26,amb
139,18.415,85,26,amb
139,17.074,90,26,amb
139,18.706,95,26,amb
139,20.338,100,26,amb
140,40.21,10,26,amb
140,40.815,15,26,amb
140,41.42,20,26,amb
140,42.785,25,26,amb
140,44.15,30,26,amb
140,44.6,35,26,amb
140,45.05,40,26,amb
140,45.015,45,26,amb
140,44.98,50,26,amb
140,42.07,55,26,amb
140,39.16,60,26,amb
140,33.98,65,26,amb
140,28.8,70,26,amb
140,24.385,75,26,amb
140,19.97,80,26,amb
140,18.6,85,26,amb
140,17.23,90,26,amb
140,18.865,95,26,amb
140,20.5,100,26,amb
141,39.875,10,26,amb
141,40.58875,15,26,amb
141,41.3025,20,26,amb
141,42.74375,25,26,amb
141,44.185,30,26,amb
141,44.6,35,26,amb
141,45.015,40,26,amb
141,45.045625,45,26,amb
141,45.07625,50,26,amb
141,42.18,55,26,amb
141,39.28375,60,26,amb
141,34.25,65,26,amb
141,29.21625,70,26,amb
141,24.715,75,26,amb
141,20.21375,80,26,amb
141,18.76625,85,26,amb
141,17.31875,90,26,amb
141,18.955,95,26,amb
141,20.59125,100,26,amb
142,39.54,10,26,amb
142,40.3625,15,26,amb
142,41.185,20,26,amb
142,42.7025,25,26,amb
142,44.22,30,26,amb
142,44.6,35,26,amb
142,44.98,40,26,amb
142,45.07625,45,26,amb
142,45.1725,50,26,amb
142,42.29,55,26,amb
142,39.4075,60,26,amb
142,34.52,65,26,amb
142,29.6325,70,26,amb
142,25.045,75,26,amb
142,20.4575,80,26,amb
142,18.9325,85,26,amb
142,17.4075,90,26,amb
142,19.045,95,26,amb
142,20.6825,100,26,amb
143,39.205,10,26,amb
143,40.13625,15,26,amb
143,41.0675,20,26,amb
143,42.66125,25,26,amb
143,44.255,30,26,amb
143,44.6,35,26,amb
143,44.945,40,26,amb
143,45.106875,45,26,amb
143,45.26875,50,26,amb
143,42.4,55,26,amb
143,39.53125,60,26,amb
143,34.79,65,26,amb
143,30.04875,70,26,amb
143,25.375,75,26,amb
143,20.70125,80,26,amb
143,19.09875,85,26,amb
143,17.49625,90,26,amb
143,19.135,95,26,amb
143,20.77375,100,26,amb
144,38.87,10,26,amb
144,39.91,15,26,amb
144,40.95,20,26,amb
144,42.62,25,26,amb
144,44.29,30,26,amb
144,44.6,35,26,amb
144,44.91,40,26,amb
144,45.1375,45,26,amb
144,45.365,50,26,amb
144,42.51,55,26,amb
144,39.655,60,26,amb
144,35.06,65,26,amb
144,30.465,70,26,amb
144,25.705,75,26,amb
144,20.945,80,26,amb
144,19.265,85,26,amb
144,17.585,90,26,amb
144,19.225,95,26,amb
144,20.865,100,26,amb
145,38.535,10,26,amb
145,39.68375,15,26,amb
145,40.8325,20,26,amb
145,42.57875,25,26,amb
145,44.325,30,26,amb
145,44.6,35,26,amb
145,44.875,40,26,amb
145,45.168125,45,26,amb
145,45.46125,50,26,amb
145,42.62,55,26,amb
145,39.77875,60,26,amb
145,35.33,65,26,amb
145,30.88125,70,26,amb
145,26.035,75,26,amb
145,21.18875,80,26,amb
145,19.43125,85,26,amb
145,17.67375,90,26,amb
145,19.315,95,26,amb
145,20.95625,100,26,amb
146,38.2,10,26,amb
146,39.4575,15,26,amb
146,40.715,20,26,amb
146,42.5375,25,26,amb
146,44.36,30,26,amb
146,44.6,35,26,amb
146,44.84,40,26,amb
146,45.19875,45,26,amb
146,45.5575,50,26,amb
146,42.73,55,26,amb
146,39.9025,60,26,amb
146,35.6,65,26,amb
146,31.2975,70,26,amb
146,26.365,75,26,amb
146,21.4325,80,26,amb
146,19.5975,85,26,amb
146,17.7625,90,26,amb
146,19.405,95,26,amb
146,21.0475,100,26,amb
147,37.865,10,26,amb
147,39.23125,15,26,amb
147,40.5975,20,26,amb
147,42.49625,25,26,amb
147,44.395,30,26,amb
147,44.6,35,26,amb
147,44.805,40,26,amb
147,45.229375,45,26,amb
147,45.65375,50,26,amb
147,42.84,55,26,amb
147,40.02625,60,26,amb
147,35.87,65,26,amb
147,31.71375,70,26,amb
147,26.695,75,26,amb
147,21.67625,80,26,amb
147,19.76375,85,26,amb
147,17.85125,90,26,amb
147,19.495,95,26,amb
147,21.13875,100,26,amb
148,37.53,10,26,amb
148,39.005,15,26,amb
148,40.48,20,26,amb
148,42.455,25,26,amb
148,44.43,30,26,amb
148,44.6,35,26,amb
148,44.77,40,26,amb
148,45.26,45,26,amb
148,45.75,50,26,amb
148,42.95,55,26,amb
148,40.15,60,26,amb
148,36.14,65,26,amb
148,32.13,70,26,amb
148,27.025,75,26,amb
148,21.92,80,26,amb
148,19.93,85,26,amb
148,17.94,90,26,amb
148,19.585,95,26,amb
148,21.23,100,26,amb
149,37.596,10,26,amb
149,39.051,15,26,amb
149,40.506,20,26,amb
149,42.406,25,26,amb
149,44.306,30,26,amb
149,44.504,35,26,amb
149,44.702,40,26,amb
149,45.162,45,26,amb
149,45.622,50,26,amb
149,42.833,55,26,amb
149,40.044,60,26,amb
149,36.063,65,26,amb
149,32.082,70,26,amb
149,27.081,75,26,amb
149,22.08,80,26,amb
149,20.06,85,26,amb
149,18.04,90,26,amb
149,19.669,95,26,amb
149,21.298,100,26,amb
150,37.662,10,26,amb
150,39.097,15,26,amb
150,40.532,20,26,amb
150,42.357,25,26,amb
150,44.182,30,26,amb
150,44.408,35,26,amb
150,44.634,40,26,amb
150,45.064,45,26,amb
150,45.494,50,26,amb
150,42.716,55,26,amb
150,39.938,60,26,amb
150,35.986,65,26,amb
150,32.034,70,26,amb
150,27.137,75,26,amb
150,22.24,80,26,amb
150,20.19,85,26,amb
150,18.14,90,26,amb
150,19.753,95,26,amb
150,21.366,100,26,amb
151,37.728,10,26,amb
151,39.143,15,26,amb
151,40.558,20,26,amb
151,42.308,25,26,amb
151,44.058,30,26,amb
151,44.312,35,26,amb
151,44.566,40,26,amb
151,44.966,45,26,amb
151,45.366,50,26,amb
151,42.599,55,26,amb
151,39.832,60,26,amb
151,35.909,65,26,amb
151,31.986,70,26,amb
151,27.193,75,26,amb
151,22.4,80,26,amb
151,20.32,85,26,amb
151,18.24,90,26,amb
151,19.837,95,26,amb
151,21.434,100,26,amb
152,37.794,10,26,amb
152,39.189,15,26,amb
152,40.584,20,26,amb
152,42.259,25,26,amb
152,43.934,30,26,amb
152,44.216,35,26,amb
152,44.498,40,26,amb
152,44.868,45,26,amb
152,45.238,50,26,amb
152,42.482,55,26,amb
152,39.726,60,26,amb
152,35.832,65,26,amb
152,31.938,70,26,amb
152,27.249,75,26,amb
152,22.56,80,26,amb
152,20.45,85,26,amb
152,18.34,90,26,amb
152,19.921,95,26,amb
152,21.502,100,26,amb
153,37.86,10,26,amb
153,39.235,15,26,amb
153,40.61,20,26,amb
153,42.21,25,26,amb
153,43.81,30,26,amb
153,44.12,35,26,amb
153,44.43,40,26,amb
153,44.77,45,26,amb
153,45.11,50,26,amb
153,42.365,55,26,amb
153,39.62,60,26,amb
153,35.755,65,26,amb
153,31.89,70,26,amb
153,27.305,75,26,amb
153,22.72,80,26,amb
153,20.58,85,26,amb
153,18.44,90,26,amb
153,20.005,95,26,amb
153,21.57,100,26,amb
154,36.21,10,26,amb
154,38.08,15,26,amb
154,39.95,20,26,amb
154,41.965,25,26,amb
154,43.98,30,26,amb
154,44.205,35,26,amb
154,44.43,40,26,amb
154,44.965,45,26,amb
154,45.5,50,26,amb
154,42.66,55,26,amb
154,39.82,60,26,amb
154,36.11,65,26,amb
154,32.4,70,26,amb
154,27.8025,75,26,amb
154,23.205,80,26,amb
154,20.89,85,26,amb
154,18.575,90,26,amb
154,20.135,95,26,amb
154,21.695,100,26,amb
155,34.56,10,26,amb
155,36.925,15,26,amb
155,39.29,20,26,amb
155,41.72,25,26,amb
155,44.15,30,26,amb
155,44.29,35,26,amb
155,44.43,40,26,amb
155,45.16,45,26,amb
155,45.89,50,26,amb
155,42.955,55,26,amb
155,40.02,60,26,amb
155,36.465,65,26,amb
155,32.91,70,26,amb
155,28.3,75,26,amb
155,23.69,80,26,amb
155,21.2,85,26,amb
155,18.71,90,26,amb
155,20.265,95,26,amb
155,21.82,100,26,amb
156,35.59166667,10,26,amb
156,37.47333333,15,26,amb
156,39.355,20,26,amb
156,41.62666667,25,26,amb
156,43.89833333,30,26,amb
156,44.14083333,35,26,amb
156,44.38333333,40,26,amb
156,45.10166667,45,26,amb
156,45.82,50,26,amb
156,42.925,55,26,amb
156,40.03,60,26,amb
156,36.465,65,26,amb
156,32.9,70,26,amb
156,28.36083333,75,26,amb
156,23.82166667,80,26,amb
156,21.30833333,85,26,amb
156,18.795,90,26,amb
156,20.33666667,95,26,amb
156,21.87833333,100,26,amb
157,36.62333333,10,26,amb
157,38.02166667,15,26,amb
157,39.42,20,26,amb
157,41.53333333,25,26,amb
157,43.64666667,30,26,amb
157,43.99166667,35,26,amb
157,44.33666667,40,26,amb
157,45.04333333,45,26,amb
157,45.75,50,26,amb
157,42.895,55,26,amb
157,40.04,60,26,amb
157,36.465,65,26,amb
157,32.89,70,26,amb
157,28.42166667,75,26,amb
157,23.95333333,80,26,amb
157,21.41666667,85,26,amb
157,18.88,90,26,amb
157,20.40833333,95,26,amb
157,21.93666667,100,26,amb
158,37.655,10,26,amb
158,38.57,15,26,amb
158,39.485,20,26,amb
158,41.44,25,26,amb
158,43.395,30,26,amb
158,43.8425,35,26,amb
158,44.29,40,26,amb
158,44.985,45,26,amb
158,45.68,50,26,amb
158,42.865,55,26,amb
158,40.05,60,26,amb
158,36.465,65,26,amb
158,32.88,70,26,amb
158,28.4825,75,26,amb
158,24.085,80,26,amb
158,21.525,85,26,amb
158,18.965,90,26,amb
158,20.48,95,26,amb
158,21.995,100,26,amb
159,38.68666667,10,26,amb
159,39.11833333,15,26,amb
159,39.55,20,26,amb
159,41.34666667,25,26,amb
159,43.14333333,30,26,amb
159,43.69333333,35,26,amb
159,44.24333333,40,26,amb
159,44.92666667,45,26,amb
159,45.61,50,26,amb
159,42.835,55,26,amb
159,40.06,60,26,amb
159,36.465,65,26,amb
159,32.87,70,26,amb
159,28.54333333,75,26,amb
159,24.21666667,80,26,amb
159,21.63333333,85,26,amb
159,19.05,90,26,amb
159,20.55166667,95,26,amb
159,22.05333333,100,26,amb
160,39.71833333,10,26,amb
160,39.66666667,15,26,amb
160,39.615,20,26,amb
160,41.25333333,25,26,amb
160,42.89166667,30,26,amb
160,43.54416667,35,26,amb
160,44.19666667,40,26,amb
160,44.86833333,45,26,amb
160,45.54,50,26,amb
160,42.805,55,26,amb
160,40.07,60,26,amb
160,36.465,65,26,amb
160,32.86,70,26,amb
160,28.60416667,75,26,amb
160,24.34833333,80,26,amb
160,21.74166667,85,26,amb
160,19.135,90,26,amb
160,20.62333333,95,26,amb
160,22.11166667,100,26,amb
161,40.75,10,26,amb
161,40.215,15,26,amb
